,client_msg_id,type,text,user,ts,team,attachments,blocks,files,upload,display_as_bot,subtype,username,bot_id,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,subscribed,reactions,bot_link,edited,pinned_to,pinned_info,inviter,x_files,root,topic,purpose,old_name,name,parent_user_id,icons
2,d7114d95-6a01-4436-8581-94a6df747631,reply,<https://sites.google.com/view/covid19-por-especialidades/cuidados-intensivos|https://sites.google.com/view/covid19-por-especialidades/cuidados-intensivos>,eduardo.garcia,1588754172.272300,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'KiX', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://sites.google.com/view/covid19-por-especialidades/cuidados-intensivos', 'text': 'https://sites.google.com/view/covid19-por-especialidades/cuidados-intensivos'}]}]}]",,,,,,,1588752177.267300,,,,,,,,,,,,,,,,,,U01110U5YRL,
0,dbe22aa5-4dc0-499d-aac7-d87a70625216,reply,<https://sites.google.com/view/covid19-por-especialidades/salud-mental|https://sites.google.com/view/covid19-por-especialidades/salud-mental>,eduardo.garcia,1588751763.264800,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'tFaSs', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://sites.google.com/view/covid19-por-especialidades/salud-mental', 'text': 'https://sites.google.com/view/covid19-por-especialidades/salud-mental'}]}]}]",,,,,,,1588751755.264700,,,,,,,,,,,,,,,,,,U01110U5YRL,
0,02253650-c1a6-42d4-a6ca-9cd42dd08de4,reply,<https://sites.google.com/view/covid19-por-especialidades/cuidados-paliativos|https://sites.google.com/view/covid19-por-especialidades/cuidados-paliativos>,eduardo.garcia,1588751465.263900,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': '836Y', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://sites.google.com/view/covid19-por-especialidades/cuidados-paliativos', 'text': 'https://sites.google.com/view/covid19-por-especialidades/cuidados-paliativos'}]}]}]",,,,,,,1588751400.263800,,,,,,,,,,,,,,,,,,U01110U5YRL,
0,16f8eecf-77c2-42d2-a43d-941eb5d4f013,reply,Do we have to give outreach to this kind of rule of thumb analysis ? Tomas Pueyo is not rigorous at all,borocco,1588758448.272800,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'Yu3', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Do we have to give outreach to this kind of rule of thumb analysis ? Tomas Pueyo is not rigorous at all'}]}]}]",,,,,,,1588730415.262800,,,,,,,,,,,,,,,,,,UUPTPUHCK,
0,67c97590-9f78-4d83-9def-b4aae77d33d1,reply,The link?,viljami.virolainen,1588687596.255300,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': '4QG=', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'The link?'}]}]}]",,,,,,,1588687201.251000,,,,,,,,,,,,,,,,,,UUPTPUHCK,
1,929bdef4-5cca-42ae-9f13-b6d901df6c7a,reply,Zoom?,viljami.virolainen,1588687755.256000,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'CP9', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Zoom?'}]}]}]",,,,,,,1588687201.251000,,,,,,,,,,,,,,,,,,UUPTPUHCK,
2,e45577d8-652e-4884-8338-b5f03b87d185,reply,Zoom info is in the pinned weekly zoom session schedule on <https://necsi-edu.slack.com/archives/C010KQ9TC1W/p1588183350223000|this thread>,zamorajandrew,1588688003.259000,T2DRR8UNB,"[{'from_url': 'https://necsi-edu.slack.com/archives/C010KQ9TC1W/p1588183350223000', 'fallback': ""[April 29th, 2020 11:02 AM] zamorajandrew: <!channel> Here's a schedule of our weekly :calendar: recurring scanning Zoom sessions. This message will be pinned to the channel for future reference. Zoom details for each meeting follow in the thread.\n\nPlease come to these when you have time, I really want us to get to know each other, hear from you on how the team is doing, take in suggestions for how I can do better as a lead or how the team can improve overall, and provide you with ample opportunities to discuss projects.\n\n*General scanning team social hours (Hang out while discuss the current/next week's activities):*\nSaturdays at 11am EST\nSundays at 5pm EST\n\n*Open scanning office hours (talk about day-to-day issues, get info on and check in to discuss projects, or just say hello):*\nTuesdays at 10am-12pm EST\nWednesdays at 12-2pm EST\nThursdays at 2-4pm EST"", 'ts': '1588183350.223000', 'author_id': 'UUPTPUHCK', 'author_subname': 'Andrew Zamora', 'channel_id': 'C010KQ9TC1W', 'channel_name': 'analytics-scanning', 'is_msg_unfurl': True, 'is_thread_root_unfurl': True, 'text': ""<!channel> Here's a schedule of our weekly :calendar: recurring scanning Zoom sessions. This message will be pinned to the channel for future reference. Zoom details for each meeting follow in the thread.\n\nPlease come to these when you have time, I really want us to get to know each other, hear from you on how the team is doing, take in suggestions for how I can do better as a lead or how the team can improve overall, and provide you with ample opportunities to discuss projects.\n\n*General scanning team social hours (Hang out while discuss the current/next week's activities):*\nSaturdays at 11am EST\nSundays at 5pm EST\n\n*Open scanning office hours (talk about day-to-day issues, get info on and check in to discuss projects, or just say hello):*\nTuesdays at 10am-12pm EST\nWednesdays at 12-2pm EST\nThursdays at 2-4pm EST"", 'author_name': 'Andrew Zamora', 'author_link': 'https://necsi-edu.slack.com/team/UUPTPUHCK', 'author_icon': 'https://avatars.slack-edge.com/2020-03-07/989721735958_be1e7b0b67a2c801b1f2_48.jpg', 'mrkdwn_in': ['text'], 'id': 1, 'original_url': 'https://necsi-edu.slack.com/archives/C010KQ9TC1W/p1588183350223000', 'footer': 'Thread in #analytics-scanning'}]","[{'type': 'rich_text', 'block_id': 'Bos', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Zoom info is in the pinned weekly zoom session schedule on '}, {'type': 'link', 'url': 'https://necsi-edu.slack.com/archives/C010KQ9TC1W/p1588183350223000', 'text': 'this thread'}]}]}]",,,,,,,1588687201.251000,,,,,,,,"{'user': 'UUPTPUHCK', 'ts': '1588688015.000000'}",,,,,,,,,,UUPTPUHCK,
0,75795f65-5a3b-4a8a-97d3-d31465bcf4d9,reply,<https://www.bbc.com/news/world-europe-52526554|https://www.bbc.com/news/world-europe-52526554>,eduardo.garcia,1588674724.247400,T2DRR8UNB,"[{'service_name': 'BBC News', 'title': ""France's first coronavirus case 'was in December'"", 'title_link': 'https://www.bbc.com/news/world-europe-52526554', 'text': 'The case means Covid-19 may have arrived in Europe almost a month earlier than previously thought.', 'fallback': ""BBC News: France's first coronavirus case 'was in December'"", 'image_url': 'https://ichef.bbci.co.uk/news/1024/branded_news/3264/production/_112100921_942e9a45-2fc6-4e01-918f-8a784f1a1ead.jpg', 'from_url': 'https://www.bbc.com/news/world-europe-52526554', 'image_width': 444, 'image_height': 250, 'image_bytes': 78905, 'service_icon': 'https://static.bbc.co.uk/news/1.314.03587/apple-touch-icon.png', 'id': 1, 'original_url': 'https://www.bbc.com/news/world-europe-52526554'}]","[{'type': 'rich_text', 'block_id': 'jRpCQ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.bbc.com/news/world-europe-52526554', 'text': 'https://www.bbc.com/news/world-europe-52526554'}]}]}]",,,,,,,1588674695.247300,,,,,,,,"{'user': 'U01110U5YRL', 'ts': '1588675922.000000'}",,,,,,,,,,U01110U5YRL,
1,c0aaff24-d704-4218-a85c-00f8e073adbe,reply,"""Ho avuto il coronavirus a dicembre ma l'ho scoperto una settimana fa col sierologico"" - La Repubblica
<https://www.repubblica.it/cronaca/2020/05/04/news/_ho_scoperto_di_aver_avuto_il_covid_ma_il_mio_tampone_era_negativo_-255683131/|https://www.repubblica.it/cronaca/2020/05/04/news/_ho_scoperto_di_aver_avuto_il_covid_ma_il_mio_tampone_era_negativo_-255683131/>",eduardo.garcia,1588674757.247800,T2DRR8UNB,"[{'service_name': 'la Repubblica', 'title': '""Ho avuto il coronavirus a dicembre ma l\'ho scoperto una settimana fa col sierologico""', 'title_link': 'https://www.repubblica.it/cronaca/2020/05/04/news/_ho_scoperto_di_aver_avuto_il_covid_ma_il_mio_tampone_era_negativo_-255683131/', 'text': 'La testimonianza di Silvia Barbagallo, organizzatrice di eventi culturali: ""Dopo un tampone negativo a marzo, pochi giorni fa il test ha confermato che ho', 'fallback': 'la Repubblica: ""Ho avuto il coronavirus a dicembre ma l\'ho scoperto una settimana fa col sierologico""', 'image_url': 'https://www.repstatic.it/content/nazionale/img/2020/05/04/213253332-1ce4b67c-86e9-40e0-9a38-2e36429e8e01.jpg', 'ts': 1588619760, 'from_url': 'https://www.repubblica.it/cronaca/2020/05/04/news/_ho_scoperto_di_aver_avuto_il_covid_ma_il_mio_tampone_era_negativo_-255683131/', 'image_width': 444, 'image_height': 250, 'image_bytes': 74529, 'service_icon': 'https://www.repstatic.it/cless/main/nazionale/2013-v1/img/common/favicon/favicon-152.png', 'id': 1, 'original_url': 'https://www.repubblica.it/cronaca/2020/05/04/news/_ho_scoperto_di_aver_avuto_il_covid_ma_il_mio_tampone_era_negativo_-255683131/'}]","[{'type': 'rich_text', 'block_id': 'q9Pt', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': '""Ho avuto il coronavirus a dicembre ma l\'ho scoperto una settimana fa col sierologico"" - La Repubblica\n'}, {'type': 'link', 'url': 'https://www.repubblica.it/cronaca/2020/05/04/news/_ho_scoperto_di_aver_avuto_il_covid_ma_il_mio_tampone_era_negativo_-255683131/', 'text': 'https://www.repubblica.it/cronaca/2020/05/04/news/_ho_scoperto_di_aver_avuto_il_covid_ma_il_mio_tampone_era_negativo_-255683131/'}]}]}]",,,,,,,1588674695.247300,,,,,,,,,,,,,,,,,,U01110U5YRL,
2,8eed2a9e-79a5-4e59-aa1f-16442a3b5228,reply,<https://www.rt.com/news/487294-france-coronavirus-strain-italy-china/|https://www.rt.com/news/487294-france-coronavirus-strain-italy-china/>,eduardo.garcia,1588674820.248100,T2DRR8UNB,"[{'service_name': 'RT International', 'title': ""Covid-19 was already 'silently circulating' in France before virus arrived from China &amp; Italy – study"", 'title_link': 'https://www.rt.com/news/487294-france-coronavirus-strain-italy-china/', 'text': 'The outbreak of the coronavirus in France has little to do with cases imported from China or Italy, as another strain of the disease of unknown origin had already been infecting people in the country, research claims.', 'fallback': ""RT International: Covid-19 was already 'silently circulating' in France before virus arrived from China &amp; Italy – study"", 'image_url': 'https://cdni.rt.com/files/2020.04/article/5ea9d8c6203027301668ec66.JPG', 'from_url': 'https://www.rt.com/news/487294-france-coronavirus-strain-italy-china/', 'image_width': 445, 'image_height': 250, 'image_bytes': 137313, 'service_icon': 'https://www.rt.com/static/block/touch-icon/apple-touch-icon-precomposed.png', 'id': 1, 'original_url': 'https://www.rt.com/news/487294-france-coronavirus-strain-italy-china/'}]","[{'type': 'rich_text', 'block_id': 'AxH6', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.rt.com/news/487294-france-coronavirus-strain-italy-china/', 'text': 'https://www.rt.com/news/487294-france-coronavirus-strain-italy-china/'}]}]}]",,,,,,,1588674695.247300,,,,,,,,,,,,,,,,,,U01110U5YRL,
3,7336ade8-ee00-43c4-bbc7-6a78369ce934,reply,<https://www.biorxiv.org/content/10.1101/2020.04.24.059576v2|https://www.biorxiv.org/content/10.1101/2020.04.24.059576v2>,eduardo.garcia,1588674852.248400,T2DRR8UNB,"[{'service_name': 'bioRxiv', 'title': 'Introductions and early spread of SARS-CoV-2 in France', 'title_link': 'https://www.biorxiv.org/content/10.1101/2020.04.24.059576v2', 'text': 'Following the emergence of coronavirus disease (COVID-19) in Wuhan, China in December 2019, specific COVID-19 surveillance was launched in France on January 10, 2020. Two weeks later, the first three imported cases of COVID-19 into Europe were diagnosed in France. We sequenced 97 severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) genomes from samples collected between January 24 and March 24, 2020 from infected patients in France. Phylogenetic analysis identified several early independent SARS-CoV-2 introductions without local transmission, highlighting the efficacy of the measures taken to prevent virus spread from symptomatic cases. In parallel, our genomic data reveals the later predominant circulation of a major clade in many French regions, and implies local circulation of the virus in undocumented infections prior to the wave of COVID-19 cases. This study emphasizes the importance of continuous and geographically broad genomic sequencing and calls for further efforts with inclusion of asymptomatic infections. ### Competing Interest Statement The authors have declared no competing interest.', 'fallback': 'bioRxiv: Introductions and early spread of SARS-CoV-2 in France', 'thumb_url': 'https://www.biorxiv.org/sites/default/files/images/biorxiv_logo_homepage7-5-small.png', 'ts': 1588143600, 'from_url': 'https://www.biorxiv.org/content/10.1101/2020.04.24.059576v2', 'thumb_width': 252, 'thumb_height': 252, 'service_icon': 'https://www.biorxiv.org/sites/default/files/images/favicon.ico', 'id': 1, 'original_url': 'https://www.biorxiv.org/content/10.1101/2020.04.24.059576v2'}]","[{'type': 'rich_text', 'block_id': 'Keong', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.biorxiv.org/content/10.1101/2020.04.24.059576v2', 'text': 'https://www.biorxiv.org/content/10.1101/2020.04.24.059576v2'}]}]}]",,,,,,,1588674695.247300,,,,,,,,,,,,,,,,,,U01110U5YRL,
4,7031a7e3-c7ed-47fd-9cd1-7fb22df10349,reply,<https://www.reuters.com/article/us-health-coronavirus-who/who-says-france-covid-19-case-in-december-not-surprising-idUSKBN22H134|https://www.reuters.com/article/us-health-coronavirus-who/who-says-france-covid-19-case-in-december-not-surprising-idUSKBN22H134>,eduardo.garcia,1588674865.248700,T2DRR8UNB,"[{'service_name': 'U.S.', 'title': ""WHO says France COVID-19 case in December 'not surprising'"", 'title_link': 'https://www.reuters.com/article/us-health-coronavirus-who/who-says-france-covid-19-case-in-december-not-surprising-idUSKBN22H134', 'text': 'The World Health Organization said on Tuesday that it was not ""not surprising"" that a report of COVID-19 had emerged in December in France, earlier than it was thought to have spread there, saying more reports of early cases were possible.', 'fallback': ""U.S.: WHO says France COVID-19 case in December 'not surprising'"", 'image_url': 'https://s3.reutersmedia.net/resources/r/?m=02&d=20200505&t=2&i=1517503529&w=1200&r=LYNXMPEG440LM', 'from_url': 'https://www.reuters.com/article/us-health-coronavirus-who/who-says-france-covid-19-case-in-december-not-surprising-idUSKBN22H134', 'image_width': 355, 'image_height': 250, 'image_bytes': 91475, 'id': 1, 'original_url': 'https://www.reuters.com/article/us-health-coronavirus-who/who-says-france-covid-19-case-in-december-not-surprising-idUSKBN22H134'}]","[{'type': 'rich_text', 'block_id': 'R=Jb', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.reuters.com/article/us-health-coronavirus-who/who-says-france-covid-19-case-in-december-not-surprising-idUSKBN22H134', 'text': 'https://www.reuters.com/article/us-health-coronavirus-who/who-says-france-covid-19-case-in-december-not-surprising-idUSKBN22H134'}]}]}]",,,,,,,1588674695.247300,,,,,,,,,,,,,,,,,,U01110U5YRL,
5,a31d1db5-1dd1-4d93-9d99-07d12c8ef1d7,reply,<https://tass.ru/obschestvo/8399405|https://tass.ru/obschestvo/8399405>,eduardo.garcia,1588675140.249000,T2DRR8UNB,"[{'service_name': 'ТАСС', 'title': 'В ВОЗ не удивлены новости о первом случаев коронавируса во Франции в декабре', 'title_link': 'https://tass.ru/obschestvo/8399405', 'text': 'В организации отметили, что некоторые инфицированные люди могли совершать путешествия из Уханя в другие страны в это время', 'fallback': 'ТАСС: В ВОЗ не удивлены новости о первом случаев коронавируса во Франции в декабре', 'image_url': 'https://tass.ru/img/blocks/common/tass_logo_share_ru.png', 'from_url': 'https://tass.ru/obschestvo/8399405', 'image_width': 478, 'image_height': 250, 'image_bytes': 377217, 'service_icon': 'https://tass.ru/img/blocks/common/apple-touch-icon.png', 'id': 1, 'original_url': 'https://tass.ru/obschestvo/8399405'}]","[{'type': 'rich_text', 'block_id': 'Z4f/f', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://tass.ru/obschestvo/8399405', 'text': 'https://tass.ru/obschestvo/8399405'}]}]}]",,,,,,,1588674695.247300,,,,,,,,,,,,,,,,,,U01110U5YRL,
6,6386f6e8-0c10-4d70-9e61-6a6363841429,reply,<https://www.reuters.com/article/us-health-coronavirus-france-retests/frances-early-covid-19-case-may-hold-clues-to-pandemics-start-idUSKBN22H15R|https://www.reuters.com/article/us-health-coronavirus-france-retests/frances-early-covid-19-case-may-hold-clues-to-pandemics-start-idUSKBN22H15R>,eduardo.garcia,1588683373.249600,T2DRR8UNB,"[{'service_name': 'U.S.', 'title': ""France's early COVID-19 case may hold clues to pandemic's start"", 'title_link': 'https://www.reuters.com/article/us-health-coronavirus-france-retests/frances-early-covid-19-case-may-hold-clues-to-pandemics-start-idUSKBN22H15R', 'text': 'A study by French scientists which suggests a man was infected with COVID-19 as early as Dec. 27, nearly a month before France confirmed its first cases, could be important in assessing when and where the new coronavirus emerged, experts said on Tuesday.', 'fallback': ""U.S.: France's early COVID-19 case may hold clues to pandemic's start"", 'image_url': 'https://s3.reutersmedia.net/resources/r/?m=02&d=20200505&t=2&i=1517518309&w=1200&r=LYNXMPEG440N6', 'from_url': 'https://www.reuters.com/article/us-health-coronavirus-france-retests/frances-early-covid-19-case-may-hold-clues-to-pandemics-start-idUSKBN22H15R', 'image_width': 375, 'image_height': 250, 'image_bytes': 127991, 'id': 1, 'original_url': 'https://www.reuters.com/article/us-health-coronavirus-france-retests/frances-early-covid-19-case-may-hold-clues-to-pandemics-start-idUSKBN22H15R'}]","[{'type': 'rich_text', 'block_id': 'RPg53', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.reuters.com/article/us-health-coronavirus-france-retests/frances-early-covid-19-case-may-hold-clues-to-pandemics-start-idUSKBN22H15R', 'text': 'https://www.reuters.com/article/us-health-coronavirus-france-retests/frances-early-covid-19-case-may-hold-clues-to-pandemics-start-idUSKBN22H15R'}]}]}]",,,,,,,1588674695.247300,,,,,,,,,,,,,,,,,,U01110U5YRL,
7,da0fe1aa-e94b-407a-95eb-facde55e91a0,reply,<https://www.independent.co.uk/news/world/europe/coronavirus-france-china-wuhan-virus-symptoms-outbreak-latest-a9301106.html|https://www.independent.co.uk/news/world/europe/coronavirus-france-china-wuhan-virus-symptoms-outbreak-latest-a9301106.html>,eduardo.garcia,1588688763.259900,T2DRR8UNB,"[{'service_name': 'The Independent', 'title': 'France confirms three cases of deadly coronavirus', 'title_link': 'https://www.independent.co.uk/news/world/europe/coronavirus-france-china-wuhan-virus-symptoms-outbreak-latest-a9301106.html', 'text': 'French minister says patients in Bordeaux and Paris are first confirmed cases in Europe', 'fallback': 'The Independent: France confirms three cases of deadly coronavirus', 'image_url': 'https://static.independent.co.uk/s3fs-public/thumbnails/image/2020/01/24/23/agnes-buzyn.jpg', 'ts': 1579893840, 'from_url': 'https://www.independent.co.uk/news/world/europe/coronavirus-france-china-wuhan-virus-symptoms-outbreak-latest-a9301106.html', 'image_width': 392, 'image_height': 250, 'image_bytes': 254081, 'service_icon': 'https://www.independent.co.uk/img/shortcut-icons/icon-72x72.png', 'id': 1, 'original_url': 'https://www.independent.co.uk/news/world/europe/coronavirus-france-china-wuhan-virus-symptoms-outbreak-latest-a9301106.html'}]","[{'type': 'rich_text', 'block_id': 'EEZGv', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.independent.co.uk/news/world/europe/coronavirus-france-china-wuhan-virus-symptoms-outbreak-latest-a9301106.html', 'text': 'https://www.independent.co.uk/news/world/europe/coronavirus-france-china-wuhan-virus-symptoms-outbreak-latest-a9301106.html'}]}]}]",,,,,,,1588674695.247300,,,,,,,,,,,,,,,,,,U01110U5YRL,
8,a76d39af-0fae-4881-a729-6e43ce5d19ef,reply,<https://www.sciencedirect.com/science/article/pii/S0924857920301643?via%3Dihub|https://www.sciencedirect.com/science/article/pii/S0924857920301643?via%3Dihub>,eduardo.garcia,1588689136.260200,T2DRR8UNB,"[{'title': 'SARS-COV-2 was already spreading in France in late December 2019', 'title_link': 'https://www.sciencedirect.com/science/article/pii/S0924857920301643?via%3Dihub', 'text': 'The COVID-19 epidemic is believed to have started in late January 2020 in France. We report here a case of a patient hospitalized in December 2019 in …', 'fallback': 'SARS-COV-2 was already spreading in France in late December 2019', 'from_url': 'https://www.sciencedirect.com/science/article/pii/S0924857920301643?via%3Dihub', 'thumb_url': 'https://ars.els-cdn.com/content/image/S09248579.gif', 'thumb_width': 110, 'thumb_height': 150, 'service_icon': 'https://www.sciencedirect.com/favicon.ico', 'service_name': 'sciencedirect.com', 'id': 1, 'original_url': 'https://www.sciencedirect.com/science/article/pii/S0924857920301643?via%3Dihub'}]","[{'type': 'rich_text', 'block_id': '9j+', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.sciencedirect.com/science/article/pii/S0924857920301643?via%3Dihub', 'text': 'https://www.sciencedirect.com/science/article/pii/S0924857920301643?via%3Dihub'}]}]}]",,,,,,,1588674695.247300,,,,,,,,,,,,,,,,,,U01110U5YRL,
9,2685c036-57b3-400d-bd20-b27b1f8a47f1,reply,<https://www.independent.co.uk/news/world/europe/coronavirus-ireland-france-first-case-covid-19-varadkar-a9503981.html|https://www.independent.co.uk/news/world/europe/coronavirus-ireland-france-first-case-covid-19-varadkar-a9503981.html>,eduardo.garcia,1588871393.309700,T2DRR8UNB,"[{'service_name': 'The Independent', 'title': '‘Very possible’ coronavirus was in Ireland as early as last year, says Varadkar', 'title_link': 'https://www.independent.co.uk/news/world/europe/coronavirus-ireland-france-first-case-covid-19-varadkar-a9503981.html', 'text': 'Taoiseach says authorities ‘should not assume it came here from Italy in late February’', 'fallback': 'The Independent: ‘Very possible’ coronavirus was in Ireland as early as last year, says Varadkar', 'image_url': 'https://static.independent.co.uk/s3fs-public/thumbnails/image/2020/05/07/15/ireland-coronavirus-0.jpg', 'ts': 1588863190, 'from_url': 'https://www.independent.co.uk/news/world/europe/coronavirus-ireland-france-first-case-covid-19-varadkar-a9503981.html', 'image_width': 333, 'image_height': 250, 'image_bytes': 558674, 'service_icon': 'https://www.independent.co.uk/img/shortcut-icons/icon-72x72.png', 'id': 1, 'original_url': 'https://www.independent.co.uk/news/world/europe/coronavirus-ireland-france-first-case-covid-19-varadkar-a9503981.html'}]","[{'type': 'rich_text', 'block_id': '3eus', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.independent.co.uk/news/world/europe/coronavirus-ireland-france-first-case-covid-19-varadkar-a9503981.html', 'text': 'https://www.independent.co.uk/news/world/europe/coronavirus-ireland-france-first-case-covid-19-varadkar-a9503981.html'}]}]}]",,,,,,,1588674695.247300,,,,,,,,,,,,,,,,,,U01110U5YRL,
10,b43132a3-075e-43e3-b2e0-44b635c5d666,reply,<https://www.dailymail.co.uk/news/article-8291755/Did-European-athletes-catch-coronavirus-competing-World-Military-Games-Wuhan-OCTOBER.html|https://www.dailymail.co.uk/news/article-8291755/Did-European-athletes-catch-coronavirus-competing-World-Military-Games-Wuhan-OCTOBER.html>,eduardo.garcia,1588871481.310000,T2DRR8UNB,"[{'service_name': 'Mail Online', 'title': 'Did European athletes catch COVID-19 at World Military Games in Wuhan', 'title_link': 'https://www.dailymail.co.uk/news/article-8291755/Did-European-athletes-catch-coronavirus-competing-World-Military-Games-Wuhan-OCTOBER.html', 'text': 'Elodie Clouvel, a world champion modern pentathlete, said she believed she and her partner - another athlete - caught the virus while at the competition in Wuhan from October 18 to 27.', 'fallback': 'Mail Online: Did European athletes catch COVID-19 at World Military Games in Wuhan', 'image_url': 'https://i.dailymail.co.uk/1s/2020/05/06/09/28062304-0-image-a-13_1588752283900.jpg', 'image_width': 416, 'image_height': 250, 'ts': 1588752376, 'from_url': 'https://www.dailymail.co.uk/news/article-8291755/Did-European-athletes-catch-coronavirus-competing-World-Military-Games-Wuhan-OCTOBER.html', 'image_bytes': 79688, 'service_icon': 'https://www.dailymail.co.uk/favicon.ico', 'id': 1, 'original_url': 'https://www.dailymail.co.uk/news/article-8291755/Did-European-athletes-catch-coronavirus-competing-World-Military-Games-Wuhan-OCTOBER.html'}]","[{'type': 'rich_text', 'block_id': 'PNXYP', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.dailymail.co.uk/news/article-8291755/Did-European-athletes-catch-coronavirus-competing-World-Military-Games-Wuhan-OCTOBER.html', 'text': 'https://www.dailymail.co.uk/news/article-8291755/Did-European-athletes-catch-coronavirus-competing-World-Military-Games-Wuhan-OCTOBER.html'}]}]}]",,,,,,,1588674695.247300,,,,,,,,,,,,,,,,,,U01110U5YRL,
11,f97bfad4-ca63-4e06-b08f-5fd7c2f3c77d,reply,<https://www.globaltimes.cn/content/1183658.shtml|https://www.globaltimes.cn/content/1183658.shtml>,eduardo.garcia,1588871519.310300,T2DRR8UNB,"[{'title': 'US urged to release health info of military athletes who came to Wuhan in October 2019', 'title_link': 'https://www.globaltimes.cn/content/1183658.shtml', 'text': 'Chinese netizens and experts urge the US authority to release health and infection information of the US military delegation which came to Wuhan for the Military World Games in October to end the conjecture about US military personnel brought COVID-19 to China.', 'fallback': 'US urged to release health info of military athletes who came to Wuhan in October 2019', 'image_url': 'https://www.globaltimes.cn/Portals/0/attachment/2019/2019-10-28/74dbeb26-24d2-44ad-a8ac-ff0fee88eb42.jpeg', 'from_url': 'https://www.globaltimes.cn/content/1183658.shtml', 'image_width': 417, 'image_height': 250, 'image_bytes': 65171, 'service_icon': 'https://www.globaltimes.cn/images/gfavicon.ico', 'service_name': 'globaltimes.cn', 'id': 1, 'original_url': 'https://www.globaltimes.cn/content/1183658.shtml'}]","[{'type': 'rich_text', 'block_id': 'Dw105', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.globaltimes.cn/content/1183658.shtml', 'text': 'https://www.globaltimes.cn/content/1183658.shtml'}]}]}]",,,,,,,1588674695.247300,,,,,,,,,,,,,,,,,,U01110U5YRL,
